ap,dv,ml,region_acronym,region_id
8133.0,4581.0,6898.0,MRN,128
8133.0,4581.0,6898.0,MRN,128
8131.0,4561.0,6905.0,MRN,128
8131.0,4561.0,6905.0,MRN,128
8128.0,4540.0,6912.0,MRN,128
8128.0,4540.0,6912.0,MRN,128
8126.0,4520.0,6920.0,MRN,128
8126.0,4520.0,6920.0,MRN,128
8124.0,4500.0,6927.0,MRN,128
8124.0,4500.0,6927.0,MRN,128
8124.0,4484.0,6942.0,MRN,128
8124.0,4484.0,6942.0,MRN,128
8124.0,4467.0,6956.0,MRN,128
8124.0,4467.0,6956.0,MRN,128
8124.0,4449.0,6968.0,MRN,128
8124.0,4449.0,6968.0,MRN,128
8124.0,4431.0,6980.0,MRN,128
8124.0,4431.0,6980.0,MRN,128
8124.0,4412.0,6992.0,MRN,128
8124.0,4412.0,6992.0,MRN,128
8124.0,4394.0,7003.0,MRN,128
8124.0,4394.0,7003.0,MRN,128
8124.0,4373.0,7010.0,MRN,128
8124.0,4373.0,7010.0,MRN,128
8124.0,4352.0,7017.0,MRN,128
8124.0,4352.0,7017.0,MRN,128
8124.0,4332.0,7024.0,MRN,128
8124.0,4332.0,7024.0,MRN,128
8124.0,4312.0,7033.0,MRN,128
8124.0,4312.0,7033.0,MRN,128
8124.0,4292.0,7043.0,MRN,128
8124.0,4292.0,7043.0,MRN,128
8124.0,4273.0,7053.0,MRN,128
8124.0,4273.0,7053.0,MRN,128
8124.0,4257.0,7068.0,MRN,128
8124.0,4257.0,7068.0,MRN,128
8124.0,4242.0,7084.0,MRN,128
8124.0,4242.0,7084.0,MRN,128
8124.0,4226.0,7099.0,MRN,128
8124.0,4226.0,7099.0,MRN,128
8124.0,4207.0,7110.0,MRN,128
8124.0,4207.0,7110.0,MRN,128
8124.0,4188.0,7119.0,MRN,128
8124.0,4188.0,7119.0,MRN,128
8124.0,4168.0,7129.0,MRN,128
8124.0,4168.0,7129.0,MRN,128
8124.0,4149.0,7139.0,MRN,128
8124.0,4149.0,7139.0,MRN,128
8124.0,4129.0,7149.0,MB,313
8124.0,4129.0,7149.0,MB,313
8112.0,4115.0,7157.0,MB,313
8112.0,4115.0,7157.0,MB,313
8096.0,4103.0,7166.0,MB,313
8096.0,4103.0,7166.0,MB,313
8080.0,4091.0,7174.0,TH,549
8080.0,4091.0,7174.0,TH,549
8063.0,4079.0,7182.0,TH,549
8063.0,4079.0,7182.0,TH,549
8047.0,4067.0,7190.0,POL,1029
8047.0,4067.0,7190.0,POL,1029
8031.0,4055.0,7199.0,POL,1029
8031.0,4055.0,7199.0,POL,1029
8024.0,4038.0,7205.0,POL,1029
8024.0,4038.0,7205.0,POL,1029
8024.0,4017.0,7210.0,POL,1029
8024.0,4017.0,7210.0,POL,1029
8024.0,3996.0,7215.0,TH,549
8024.0,3996.0,7215.0,TH,549
8024.0,3974.0,7220.0,TH,549
8024.0,3974.0,7220.0,TH,549
8024.0,3953.0,7225.0,TH,549
8024.0,3953.0,7225.0,TH,549
8024.0,3933.0,7232.0,MB,313
8024.0,3933.0,7232.0,MB,313
8024.0,3914.0,7238.0,MB,313
8024.0,3914.0,7238.0,MB,313
8024.0,3894.0,7245.0,MB,313
8024.0,3894.0,7245.0,MB,313
8024.0,3875.0,7251.0,APN,215
8024.0,3875.0,7251.0,APN,215
8028.0,3855.0,7252.0,APN,215
8028.0,3855.0,7252.0,APN,215
8034.0,3835.0,7252.0,APN,215
8034.0,3835.0,7252.0,APN,215
8039.0,3815.0,7252.0,APN,215
8039.0,3815.0,7252.0,APN,215
8044.0,3795.0,7252.0,APN,215
8044.0,3795.0,7252.0,APN,215
8049.0,3775.0,7252.0,APN,215
8049.0,3775.0,7252.0,APN,215
8050.0,3756.0,7258.0,APN,215
8050.0,3756.0,7258.0,APN,215
8050.0,3736.0,7264.0,APN,215
8050.0,3736.0,7264.0,APN,215
8050.0,3717.0,7271.0,APN,215
8050.0,3717.0,7271.0,APN,215
8050.0,3698.0,7277.0,APN,215
8050.0,3698.0,7277.0,APN,215
8050.0,3679.0,7286.0,APN,215
8050.0,3679.0,7286.0,APN,215
8050.0,3661.0,7296.0,APN,215
8050.0,3661.0,7296.0,APN,215
8050.0,3642.0,7302.0,APN,215
8050.0,3642.0,7302.0,APN,215
8050.0,3621.0,7303.0,APN,215
8050.0,3621.0,7303.0,APN,215
8050.0,3603.0,7312.0,APN,215
8050.0,3603.0,7312.0,APN,215
8050.0,3585.0,7321.0,APN,215
8050.0,3585.0,7321.0,APN,215
8050.0,3566.0,7331.0,APN,215
8050.0,3566.0,7331.0,APN,215
8050.0,3548.0,7340.0,APN,215
8050.0,3548.0,7340.0,APN,215
8050.0,3530.0,7349.0,APN,215
8050.0,3530.0,7349.0,APN,215
8050.0,3511.0,7359.0,APN,215
8050.0,3511.0,7359.0,APN,215
8050.0,3493.0,7368.0,APN,215
8050.0,3493.0,7368.0,APN,215
8049.0,3474.0,7377.0,APN,215
8049.0,3474.0,7377.0,APN,215
8032.0,3463.0,7377.0,APN,215
8032.0,3463.0,7377.0,APN,215
8015.0,3452.0,7377.0,APN,215
8015.0,3452.0,7377.0,APN,215
7998.0,3440.0,7377.0,APN,215
7998.0,3440.0,7377.0,APN,215
7981.0,3429.0,7377.0,APN,215
7981.0,3429.0,7377.0,APN,215
7970.0,3412.0,7377.0,APN,215
7970.0,3412.0,7377.0,APN,215
7964.0,3393.0,7377.0,APN,215
7964.0,3393.0,7377.0,APN,215
7957.0,3374.0,7377.0,APN,215
7957.0,3374.0,7377.0,APN,215
7950.0,3354.0,7377.0,POL,1029
7950.0,3354.0,7377.0,POL,1029
7949.0,3335.0,7383.0,POL,1029
7949.0,3335.0,7383.0,POL,1029
7949.0,3317.0,7392.0,POL,1029
7949.0,3317.0,7392.0,POL,1029
7949.0,3299.0,7401.0,POL,1029
7949.0,3299.0,7401.0,POL,1029
7934.0,3284.0,7402.0,POL,1029
7934.0,3284.0,7402.0,POL,1029
7919.0,3270.0,7402.0,POL,1029
7919.0,3270.0,7402.0,POL,1029
7905.0,3255.0,7402.0,POL,1029
7905.0,3255.0,7402.0,POL,1029
7899.0,3238.0,7404.0,POL,1029
7899.0,3238.0,7404.0,POL,1029
7899.0,3218.0,7409.0,POL,1029
7899.0,3218.0,7409.0,POL,1029
7899.0,3198.0,7414.0,POL,1029
7899.0,3198.0,7414.0,POL,1029
7899.0,3178.0,7419.0,LP,218
7899.0,3178.0,7419.0,LP,218
7899.0,3158.0,7424.0,LP,218
7899.0,3158.0,7424.0,LP,218
7899.0,3139.0,7431.0,LP,218
7899.0,3139.0,7431.0,LP,218
7899.0,3121.0,7441.0,LP,218
7899.0,3121.0,7441.0,LP,218
7899.0,3102.0,7450.0,LP,218
7899.0,3102.0,7450.0,LP,218
7899.0,3084.0,7459.0,LP,218
7899.0,3084.0,7459.0,LP,218
7899.0,3066.0,7468.0,LP,218
7899.0,3066.0,7468.0,LP,218
7899.0,3047.0,7477.0,LP,218
7899.0,3047.0,7477.0,LP,218
7899.0,3027.0,7482.0,LP,218
7899.0,3027.0,7482.0,LP,218
7899.0,3007.0,7487.0,LP,218
7899.0,3007.0,7487.0,LP,218
7899.0,2987.0,7493.0,LP,218
7899.0,2987.0,7493.0,LP,218
7899.0,2967.0,7498.0,LP,218
7899.0,2967.0,7498.0,LP,218
7899.0,2947.0,7503.0,LP,218
7899.0,2947.0,7503.0,LP,218
7899.0,2927.0,7503.0,LP,218
7899.0,2927.0,7503.0,LP,218
7899.0,2906.0,7503.0,LP,218
7899.0,2906.0,7503.0,LP,218
7893.0,2888.0,7508.0,LP,218
7893.0,2888.0,7508.0,LP,218
7885.0,2871.0,7516.0,LP,218
7885.0,2871.0,7516.0,LP,218
7877.0,2854.0,7524.0,LP,218
7877.0,2854.0,7524.0,LP,218
7875.0,2835.0,7531.0,LP,218
7875.0,2835.0,7531.0,LP,218
7875.0,2815.0,7538.0,LP,218
7875.0,2815.0,7538.0,LP,218
7875.0,2794.0,7545.0,fiber tracts,1009
7875.0,2794.0,7545.0,fiber tracts,1009
7875.0,2772.0,7552.0,bsc,916
7875.0,2772.0,7552.0,bsc,916
7875.0,2750.0,7560.0,bsc,916
7875.0,2750.0,7560.0,bsc,916
7875.0,2729.0,7567.0,bsc,916
7875.0,2729.0,7567.0,bsc,916
7875.0,2707.0,7574.0,root,997
7875.0,2707.0,7574.0,root,997
7864.0,2689.0,7577.0,root,997
7864.0,2689.0,7577.0,root,997
7848.0,2673.0,7577.0,DG-mo,10703
7848.0,2673.0,7577.0,DG-mo,10703
7832.0,2657.0,7577.0,DG-mo,10703
7832.0,2657.0,7577.0,DG-mo,10703
7824.0,2637.0,7579.0,DG-mo,10703
7824.0,2637.0,7579.0,DG-mo,10703
7824.0,2615.0,7585.0,DG-mo,10703
7824.0,2615.0,7585.0,DG-mo,10703
7824.0,2593.0,7590.0,DG-mo,10703
7824.0,2593.0,7590.0,DG-mo,10703
7824.0,2571.0,7596.0,DG-mo,10703
7824.0,2571.0,7596.0,DG-mo,10703
7824.0,2549.0,7602.0,DG-mo,10703
7824.0,2549.0,7602.0,DG-mo,10703
7824.0,2528.0,7612.0,DG-mo,10703
7824.0,2528.0,7612.0,DG-mo,10703
7824.0,2508.0,7622.0,DG-sg,632
7824.0,2508.0,7622.0,DG-sg,632
7824.0,2487.0,7631.0,DG-sg,632
7824.0,2487.0,7631.0,DG-sg,632
7824.0,2466.0,7640.0,DG-sg,632
7824.0,2466.0,7640.0,DG-sg,632
7824.0,2445.0,7648.0,DG-sg,632
7824.0,2445.0,7648.0,DG-sg,632
7824.0,2423.0,7657.0,DG-po,10704
7824.0,2423.0,7657.0,DG-po,10704
7824.0,2402.0,7665.0,DG-po,10704
7824.0,2402.0,7665.0,DG-po,10704
7824.0,2381.0,7674.0,DG-po,10704
7824.0,2381.0,7674.0,DG-po,10704
7815.0,2362.0,7681.0,DG-po,10704
7815.0,2362.0,7681.0,DG-po,10704
7803.0,2343.0,7687.0,DG-po,10704
7803.0,2343.0,7687.0,DG-po,10704
7791.0,2325.0,7693.0,DG-sg,632
7791.0,2325.0,7693.0,DG-sg,632
7778.0,2307.0,7699.0,DG-sg,632
7778.0,2307.0,7699.0,DG-sg,632
7774.0,2286.0,7705.0,DG-sg,632
7774.0,2286.0,7705.0,DG-sg,632
7774.0,2264.0,7710.0,DG-sg,632
7774.0,2264.0,7710.0,DG-sg,632
7774.0,2242.0,7716.0,DG-mo,10703
7774.0,2242.0,7716.0,DG-mo,10703
7774.0,2220.0,7721.0,DG-mo,10703
7774.0,2220.0,7721.0,DG-mo,10703
7774.0,2197.0,7727.0,DG-mo,10703
7774.0,2197.0,7727.0,DG-mo,10703
7774.0,2175.0,7732.0,DG-mo,10703
7774.0,2175.0,7732.0,DG-mo,10703
7774.0,2153.0,7738.0,DG-mo,10703
7774.0,2153.0,7738.0,DG-mo,10703
7774.0,2131.0,7744.0,DG-mo,10703
7774.0,2131.0,7744.0,DG-mo,10703
7774.0,2109.0,7749.0,DG-mo,10703
7774.0,2109.0,7749.0,DG-mo,10703
7774.0,2086.0,7752.0,DG-mo,10703
7774.0,2086.0,7752.0,DG-mo,10703
7774.0,2063.0,7752.0,DG-mo,10703
7774.0,2063.0,7752.0,DG-mo,10703
7774.0,2040.0,7752.0,CA1,382
7774.0,2040.0,7752.0,CA1,382
7771.0,2018.0,7752.0,CA1,382
7771.0,2018.0,7752.0,CA1,382
7764.0,1996.0,7752.0,CA1,382
7764.0,1996.0,7752.0,CA1,382
7757.0,1975.0,7752.0,CA1,382
7757.0,1975.0,7752.0,CA1,382
7750.0,1953.0,7752.0,CA1,382
7750.0,1953.0,7752.0,CA1,382
7749.0,1932.0,7760.0,CA1,382
7749.0,1932.0,7760.0,CA1,382
7749.0,1912.0,7770.0,CA1,382
7749.0,1912.0,7770.0,CA1,382
7749.0,1891.0,7780.0,CA1,382
7749.0,1891.0,7780.0,CA1,382
7749.0,1871.0,7790.0,CA1,382
7749.0,1871.0,7790.0,CA1,382
7749.0,1850.0,7801.0,CA1,382
7749.0,1850.0,7801.0,CA1,382
7749.0,1828.0,7807.0,CA1,382
7749.0,1828.0,7807.0,CA1,382
7749.0,1806.0,7812.0,CA1,382
7749.0,1806.0,7812.0,CA1,382
7749.0,1784.0,7818.0,CA1,382
7749.0,1784.0,7818.0,CA1,382
7749.0,1762.0,7823.0,CA1,382
7749.0,1762.0,7823.0,CA1,382
7749.0,1740.0,7829.0,CA1,382
7749.0,1740.0,7829.0,CA1,382
7749.0,1717.0,7834.0,CA1,382
7749.0,1717.0,7834.0,CA1,382
7749.0,1695.0,7840.0,CA1,382
7749.0,1695.0,7840.0,CA1,382
7749.0,1673.0,7845.0,CA1,382
7749.0,1673.0,7845.0,CA1,382
7749.0,1651.0,7851.0,CA1,382
7749.0,1651.0,7851.0,CA1,382
7738.0,1632.0,7857.0,CA1,382
7738.0,1632.0,7857.0,CA1,382
7726.0,1614.0,7863.0,CA1,382
7726.0,1614.0,7863.0,CA1,382
7714.0,1595.0,7869.0,CA1,382
7714.0,1595.0,7869.0,CA1,382
7702.0,1577.0,7875.0,CA1,382
7702.0,1577.0,7875.0,CA1,382
7700.0,1555.0,7880.0,CA1,382
7700.0,1555.0,7880.0,CA1,382
7700.0,1533.0,7885.0,CA1,382
7700.0,1533.0,7885.0,CA1,382
7700.0,1510.0,7889.0,CA1,382
7700.0,1510.0,7889.0,CA1,382
7700.0,1488.0,7894.0,CA1,382
7700.0,1488.0,7894.0,CA1,382
7700.0,1465.0,7898.0,alv,466
7700.0,1465.0,7898.0,alv,466
7700.0,1443.0,7904.0,fp,971
7700.0,1443.0,7904.0,fp,971
7700.0,1422.0,7911.0,fp,971
7700.0,1422.0,7911.0,fp,971
7700.0,1400.0,7918.0,fp,971
7700.0,1400.0,7918.0,fp,971
7700.0,1378.0,7925.0,or,484682520
7700.0,1378.0,7925.0,or,484682520
7686.0,1362.0,7931.0,or,484682520
7686.0,1362.0,7931.0,or,484682520
7671.0,1346.0,7936.0,or,484682520
7671.0,1346.0,7936.0,or,484682520
7655.0,1330.0,7942.0,or,484682520
7655.0,1330.0,7942.0,or,484682520
7639.0,1315.0,7947.0,or,484682520
7639.0,1315.0,7947.0,or,484682520
7624.0,1300.0,7952.0,VISa6b,312782570
7624.0,1300.0,7952.0,VISa6b,312782570
7624.0,1279.0,7959.0,VISa6a,312782566
7624.0,1279.0,7959.0,VISa6a,312782566
7624.0,1259.0,7966.0,VISa6a,312782566
7624.0,1259.0,7966.0,VISa6a,312782566
7624.0,1238.0,7972.0,VISa6a,312782566
7624.0,1238.0,7972.0,VISa6a,312782566
7624.0,1217.0,7980.0,VISa6a,312782566
7624.0,1217.0,7980.0,VISa6a,312782566
7624.0,1198.0,7990.0,VISa6a,312782566
7624.0,1198.0,7990.0,VISa6a,312782566
7624.0,1178.0,7999.0,VISa6a,312782566
7624.0,1178.0,7999.0,VISa6a,312782566
7624.0,1159.0,8009.0,VISa6a,312782566
7624.0,1159.0,8009.0,VISa6a,312782566
7624.0,1140.0,8019.0,VISa6a,312782566
7624.0,1140.0,8019.0,VISa6a,312782566
7624.0,1121.0,8030.0,VISa5,312782562
7624.0,1121.0,8030.0,VISa5,312782562
7624.0,1102.0,8042.0,VISa5,312782562
7624.0,1102.0,8042.0,VISa5,312782562
7624.0,1084.0,8054.0,VISa5,312782562
7624.0,1084.0,8054.0,VISa5,312782562
7624.0,1066.0,8066.0,VISa5,312782562
7624.0,1066.0,8066.0,VISa5,312782562
7624.0,1047.0,8077.0,VISa5,312782562
7624.0,1047.0,8077.0,VISa5,312782562
7624.0,1027.0,8086.0,VISa5,312782562
7624.0,1027.0,8086.0,VISa5,312782562
7624.0,1007.0,8094.0,VISa5,312782562
7624.0,1007.0,8094.0,VISa5,312782562
7624.0,986.0,8102.0,VISa5,312782562
7624.0,986.0,8102.0,VISa5,312782562
7624.0,966.0,8110.0,VISa5,312782562
7624.0,966.0,8110.0,VISa5,312782562
7624.0,946.0,8118.0,VISa4,312782558
7624.0,946.0,8118.0,VISa4,312782558
7624.0,926.0,8126.0,VISa4,312782558
7624.0,926.0,8126.0,VISa4,312782558
7624.0,905.0,8131.0,VISa4,312782558
7624.0,905.0,8131.0,VISa4,312782558
7624.0,883.0,8137.0,VISa4,312782558
7624.0,883.0,8137.0,VISa4,312782558
8904.0,4170.0,7024.0,MRN,128
8904.0,4170.0,7024.0,MRN,128
8898.0,4152.0,7030.0,MRN,128
8898.0,4152.0,7030.0,MRN,128
8892.0,4133.0,7035.0,MRN,128
8892.0,4133.0,7035.0,MRN,128
8887.0,4115.0,7040.0,MRN,128
8887.0,4115.0,7040.0,MRN,128
8881.0,4097.0,7046.0,MRN,128
8881.0,4097.0,7046.0,MRN,128
8876.0,4078.0,7051.0,MRN,128
8876.0,4078.0,7051.0,MRN,128
8875.0,4063.0,7064.0,MRN,128
8875.0,4063.0,7064.0,MRN,128
8875.0,4049.0,7078.0,MRN,128
8875.0,4049.0,7078.0,MRN,128
8875.0,4034.0,7092.0,MRN,128
8875.0,4034.0,7092.0,MRN,128
8870.0,4020.0,7102.0,MRN,128
8870.0,4020.0,7102.0,MRN,128
8856.0,4006.0,7102.0,MRN,128
8856.0,4006.0,7102.0,MRN,128
8842.0,3992.0,7102.0,MRN,128
8842.0,3992.0,7102.0,MRN,128
8828.0,3977.0,7102.0,MRN,128
8828.0,3977.0,7102.0,MRN,128
8825.0,3960.0,7108.0,MRN,128
8825.0,3960.0,7108.0,MRN,128
8825.0,3943.0,7117.0,MRN,128
8825.0,3943.0,7117.0,MRN,128
8825.0,3925.0,7126.0,MRN,128
8825.0,3925.0,7126.0,MRN,128
8825.0,3905.0,7127.0,MRN,128
8825.0,3905.0,7127.0,MRN,128
8825.0,3885.0,7127.0,MRN,128
8825.0,3885.0,7127.0,MRN,128
8817.0,3870.0,7130.0,MRN,128
8817.0,3870.0,7130.0,MRN,128
8801.0,3862.0,7138.0,MRN,128
8801.0,3862.0,7138.0,MRN,128
8785.0,3854.0,7146.0,MRN,128
8785.0,3854.0,7146.0,MRN,128
8775.0,3842.0,7152.0,MRN,128
8775.0,3842.0,7152.0,MRN,128
8775.0,3822.0,7152.0,MRN,128
8775.0,3822.0,7152.0,MRN,128
8775.0,3802.0,7152.0,MRN,128
8775.0,3802.0,7152.0,MRN,128
8775.0,3782.0,7152.0,MRN,128
8775.0,3782.0,7152.0,MRN,128
8775.0,3762.0,7152.0,MRN,128
8775.0,3762.0,7152.0,MRN,128
8775.0,3744.0,7157.0,MRN,128
8775.0,3744.0,7157.0,MRN,128
8775.0,3729.0,7171.0,MRN,128
8775.0,3729.0,7171.0,MRN,128
8775.0,3712.0,7177.0,MRN,128
8775.0,3712.0,7177.0,MRN,128
8767.0,3697.0,7177.0,MRN,128
8767.0,3697.0,7177.0,MRN,128
8748.0,3691.0,7177.0,MRN,128
8748.0,3691.0,7177.0,MRN,128
8729.0,3684.0,7177.0,MRN,128
8729.0,3684.0,7177.0,MRN,128
8710.0,3678.0,7177.0,MRN,128
8710.0,3678.0,7177.0,MRN,128
8700.0,3668.0,7183.0,MRN,128
8700.0,3668.0,7183.0,MRN,128
8700.0,3654.0,7197.0,MRN,128
8700.0,3654.0,7197.0,MRN,128
8700.0,3638.0,7208.0,MRN,128
8700.0,3638.0,7208.0,MRN,128
8700.0,3620.0,7217.0,MRN,128
8700.0,3620.0,7217.0,MRN,128
8700.0,3602.0,7225.0,MRN,128
8700.0,3602.0,7225.0,MRN,128
8700.0,3582.0,7227.0,MRN,128
8700.0,3582.0,7227.0,MRN,128
8700.0,3563.0,7232.0,MRN,128
8700.0,3563.0,7232.0,MRN,128
8700.0,3545.0,7241.0,MB,313
8700.0,3545.0,7241.0,MB,313
8700.0,3528.0,7250.0,MB,313
8700.0,3528.0,7250.0,MB,313
8700.0,3508.0,7252.0,MB,313
8700.0,3508.0,7252.0,MB,313
8700.0,3489.0,7257.0,MB,313
8700.0,3489.0,7257.0,MB,313
8700.0,3471.0,7265.0,MB,313
8700.0,3471.0,7265.0,MB,313
8700.0,3453.0,7274.0,MB,313
8700.0,3453.0,7274.0,MB,313
8700.0,3434.0,7277.0,MB,313
8700.0,3434.0,7277.0,MB,313
8700.0,3417.0,7284.0,MB,313
8700.0,3417.0,7284.0,MB,313
8700.0,3403.0,7298.0,MB,313
8700.0,3403.0,7298.0,MB,313
8700.0,3384.0,7302.0,MB,313
8700.0,3384.0,7302.0,MB,313
8690.0,3371.0,7302.0,MB,313
8690.0,3371.0,7302.0,MB,313
8671.0,3367.0,7302.0,MB,313
8671.0,3367.0,7302.0,MB,313
8652.0,3362.0,7302.0,SCiw,17
8652.0,3362.0,7302.0,SCiw,17
8632.0,3357.0,7302.0,SCiw,17
8632.0,3357.0,7302.0,SCiw,17
8613.0,3353.0,7302.0,SCiw,17
8613.0,3353.0,7302.0,SCiw,17
8597.0,3344.0,7304.0,SCiw,17
8597.0,3344.0,7304.0,SCiw,17
8589.0,3328.0,7312.0,SCiw,17
8589.0,3328.0,7312.0,SCiw,17
8581.0,3311.0,7320.0,SCiw,17
8581.0,3311.0,7320.0,SCiw,17
8575.0,3294.0,7328.0,SCiw,17
8575.0,3294.0,7328.0,SCiw,17
8575.0,3275.0,7333.0,SCiw,17
8575.0,3275.0,7333.0,SCiw,17
8575.0,3256.0,7338.0,SCiw,17
8575.0,3256.0,7338.0,SCiw,17
8575.0,3236.0,7343.0,SCig,10
8575.0,3236.0,7343.0,SCig,10
8575.0,3217.0,7348.0,SCig,10
8575.0,3217.0,7348.0,SCig,10
8573.0,3198.0,7353.0,SCig,10
8573.0,3198.0,7353.0,SCig,10
8560.0,3185.0,7360.0,SCig,10
8560.0,3185.0,7360.0,SCig,10
8547.0,3171.0,7366.0,SCig,10
8547.0,3171.0,7366.0,SCig,10
8533.0,3157.0,7372.0,SCig,10
8533.0,3157.0,7372.0,SCig,10
8522.0,3143.0,7379.0,SCig,10
8522.0,3143.0,7379.0,SCig,10
8513.0,3127.0,7387.0,SCig,10
8513.0,3127.0,7387.0,SCig,10
8505.0,3111.0,7396.0,SCig,10
8505.0,3111.0,7396.0,SCig,10
8499.0,3094.0,7403.0,SCig,10
8499.0,3094.0,7403.0,SCig,10
8499.0,3075.0,7410.0,SCig,10
8499.0,3075.0,7410.0,SCig,10
8499.0,3056.0,7416.0,SCig,10
8499.0,3056.0,7416.0,SCig,10
8499.0,3037.0,7422.0,SCig,10
8499.0,3037.0,7422.0,SCig,10
8495.0,3019.0,7427.0,SCig,10
8495.0,3019.0,7427.0,SCig,10
8484.0,3002.0,7427.0,SCig,10
8484.0,3002.0,7427.0,SCig,10
8473.0,2986.0,7427.0,SCig,10
8473.0,2986.0,7427.0,SCig,10
8461.0,2969.0,7427.0,SCig,10
8461.0,2969.0,7427.0,SCig,10
8450.0,2952.0,7427.0,SCig,10
8450.0,2952.0,7427.0,SCig,10
8449.0,2935.0,7434.0,SCig,10
8449.0,2935.0,7434.0,SCig,10
8449.0,2917.0,7443.0,SCig,10
8449.0,2917.0,7443.0,SCig,10
8449.0,2899.0,7452.0,SCig,10
8449.0,2899.0,7452.0,SCig,10
8449.0,2885.0,7466.0,SCig,10
8449.0,2885.0,7466.0,SCig,10
8449.0,2871.0,7481.0,SCig,10
8449.0,2871.0,7481.0,SCig,10
8449.0,2857.0,7495.0,SCig,10
8449.0,2857.0,7495.0,SCig,10
8441.0,2846.0,7506.0,SCig,10
8441.0,2846.0,7506.0,SCig,10
8425.0,2837.0,7514.0,SCig,10
8425.0,2837.0,7514.0,SCig,10
8408.0,2829.0,7522.0,MB,313
8408.0,2829.0,7522.0,MB,313
8397.0,2816.0,7524.0,MB,313
8397.0,2816.0,7524.0,MB,313
8390.0,2798.0,7518.0,bsc,916
8390.0,2798.0,7518.0,bsc,916
8384.0,2780.0,7512.0,MB,313
8384.0,2780.0,7512.0,MB,313
8378.0,2762.0,7506.0,bsc,916
8378.0,2762.0,7506.0,bsc,916
8374.0,2740.0,7507.0,bsc,916
8374.0,2740.0,7507.0,bsc,916
8374.0,2718.0,7518.0,bsc,916
8374.0,2718.0,7518.0,bsc,916
8371.0,2697.0,7525.0,bsc,916
8371.0,2697.0,7525.0,bsc,916
8355.0,2680.0,7517.0,bsc,916
8355.0,2680.0,7517.0,bsc,916
8338.0,2664.0,7510.0,bsc,916
8338.0,2664.0,7510.0,bsc,916
8324.0,2648.0,7504.0,bsc,916
8324.0,2648.0,7504.0,bsc,916
8324.0,2637.0,7526.0,root,997
8324.0,2637.0,7526.0,root,997
8324.0,2626.0,7548.0,DG-mo,10703
8324.0,2626.0,7548.0,DG-mo,10703
8324.0,2605.0,7558.0,DG-mo,10703
8324.0,2605.0,7558.0,DG-mo,10703
8324.0,2582.0,7566.0,DG-mo,10703
8324.0,2582.0,7566.0,DG-mo,10703
8324.0,2558.0,7574.0,DG-mo,10703
8324.0,2558.0,7574.0,DG-mo,10703
8324.0,2536.0,7583.0,DG-mo,10703
8324.0,2536.0,7583.0,DG-mo,10703
8324.0,2514.0,7594.0,DG-mo,10703
8324.0,2514.0,7594.0,DG-mo,10703
8320.0,2493.0,7605.0,DG-mo,10703
8320.0,2493.0,7605.0,DG-mo,10703
8311.0,2473.0,7615.0,DG-mo,10703
8311.0,2473.0,7615.0,DG-mo,10703
8301.0,2453.0,7625.0,DG-sg,632
8301.0,2453.0,7625.0,DG-sg,632
8300.0,2430.0,7633.0,DG-sg,632
8300.0,2430.0,7633.0,DG-sg,632
8300.0,2407.0,7641.0,DG-sg,632
8300.0,2407.0,7641.0,DG-sg,632
8300.0,2384.0,7648.0,DG-sg,632
8300.0,2384.0,7648.0,DG-sg,632
8300.0,2360.0,7652.0,DG-sg,632
8300.0,2360.0,7652.0,DG-sg,632
8300.0,2336.0,7652.0,DG-sg,632
8300.0,2336.0,7652.0,DG-sg,632
8288.0,2319.0,7654.0,DG-sg,632
8288.0,2319.0,7654.0,DG-sg,632
8267.0,2308.0,7660.0,DG-mo,10703
8267.0,2308.0,7660.0,DG-mo,10703
8245.0,2297.0,7665.0,DG-mo,10703
8245.0,2297.0,7665.0,DG-mo,10703
8224.0,2286.0,7670.0,DG-mo,10703
8224.0,2286.0,7670.0,DG-mo,10703
8203.0,2276.0,7675.0,DG-mo,10703
8203.0,2276.0,7675.0,DG-mo,10703
8199.0,2257.0,7687.0,DG-mo,10703
8199.0,2257.0,7687.0,DG-mo,10703
8199.0,2237.0,7701.0,DG-mo,10703
8199.0,2237.0,7701.0,DG-mo,10703
8199.0,2217.0,7714.0,DG-mo,10703
8199.0,2217.0,7714.0,DG-mo,10703
8199.0,2196.0,7727.0,DG-mo,10703
8199.0,2196.0,7727.0,DG-mo,10703
8199.0,2171.0,7727.0,DG-mo,10703
8199.0,2171.0,7727.0,DG-mo,10703
8196.0,2148.0,7727.0,DG-mo,10703
8196.0,2148.0,7727.0,DG-mo,10703
8176.0,2135.0,7727.0,CA1,382
8176.0,2135.0,7727.0,CA1,382
8156.0,2121.0,7727.0,DG-mo,10703
8156.0,2121.0,7727.0,DG-mo,10703
8135.0,2107.0,7727.0,CA1,382
8135.0,2107.0,7727.0,CA1,382
8124.0,2092.0,7734.0,CA1,382
8124.0,2092.0,7734.0,CA1,382
8124.0,2075.0,7751.0,CA1,382
8124.0,2075.0,7751.0,CA1,382
8124.0,2058.0,7768.0,CA1,382
8124.0,2058.0,7768.0,CA1,382
8124.0,2040.0,7786.0,CA1,382
8124.0,2040.0,7786.0,CA1,382
8123.0,2023.0,7802.0,CA1,382
8123.0,2023.0,7802.0,CA1,382
8112.0,2001.0,7802.0,CA1,382
8112.0,2001.0,7802.0,CA1,382
8102.0,1979.0,7802.0,CA1,382
